38506-0001-Data
FIPS,YEAR,REG_VOTERS (use 2020 ONLY),"REG_VOTER_TURNOUT_PCT (Average 12, 16, 20 result for EACH county)",,,,,,,,,,,,,,
5137,2020,8870,0.668771147728,,,,,,,,,,,,,,
5139,2012,24014,0.712625980377,,,,,,,,,,,,,,
5139,2016,27899,0.608874857426,,,,,,,,,,,,,,
5139,2020,27974,0.593694150448,,,,,,,,,,,,,,
5141,2012,8685,0.751180171967,,,,,,,,,,,,,,
5141,2016,10077,0.736727178097,,,,,,,,,,,,,,
5141,2020,10751,0.72904843092,,,,,,,,,,,,,,
5143,2012,104996,0.675568580627,,,,,,,,,,,,,,
5143,2016,130374,0.633615612984,,,,,,,,,,,,,,
5143,2020,141842,0.668229460716,,,,,,,,,,,,,,
5145,2012,46946,0.567311406136,,,,,,,,,,,,,,
5145,2016,43055,0,,,,,,,,,,,,,,
5145,2020,44997,0.688268125057,,,,,,,,,,,,,,
5147,2012,4106,0.661958098412,,,,,,,,,,,,,,
5147,2016,4496,0.576290011406,,,,,,,,,,,,,,
5147,2020,4545,0.54543453455,,,,,,,,,,,,,,
5149,2012,9384,0.643648743629,,,,,,,,,,,,,,
5149,2016,10410,0.623823225498,,,,,,,,,,,,,,
5149,2020,10382,0.656424582005,,,,,,,,,,,,,,
6001,2012,810836,0.743034362793,,,,,,,,,,,,,,
6001,2016,976735,0.68620967865,,,,,,,,,,,,,,
6001,2020,1084410,0.722218513489,,,,,,,,,,,,,,
6003,2012,773,0.848641633987,,,,,,,,,,,,,,
6003,2016,821,0.75639462471,,,,,,,,,,,,,,
6003,2020,982,0.762729108334,,,,,,,,,,,,,,
6005,2012,21516,0.831288337708,,,,,,,,,,,,,,
6005,2016,25140,0.727486073971,,,,,,,,,,,,,,
6005,2020,29251,0.773306906223,,,,,,,,,,,,,,
6007,2012,122554,0.749930620193,,,,,,,,,,,,,,
6007,2016,155293,0.59845584631,,,,,,,,,,,,,,
6007,2020,148013,0.70366114378,,,,,,,,,,,,,,
6009,2012,29024,0.760646343231,,,,,,,,,,,,,,
6009,2016,32562,0.736287713051,,,,,,,,,,,,,,
6009,2020,36532,0.753394305706,,,,,,,,,,,,,,
6011,2012,7465,0.815539181232,,,,,,,,,,,,,,
6011,2016,8651,0.791931569576,,,,,,,,,,,,,,
6011,2020,10070,0.799404144287,,,,,,,,,,,,,,
6013,2012,556351,0.791818499565,,,,,,,,,,,,,,
6013,2016,674445,0.713705360889,,,,,,,,,,,,,,
6013,2020,735818,0.802512288094,,,,,,,,,,,,,,
6015,2012,12440,0,,,,,,,,,,,,,,
6015,2016,15720,0.622773528099,,,,,,,,,,,,,,
6015,2020,17789,0.653437495232,,,,,,,,,,,,,,
6017,2012,110723,0.80923563242,,,,,,,,,,,,,,
6017,2016,124369,0.780130088329,,,,,,,,,,,,,,
6017,2020,147198,0.795540690422,,,,,,,,,,,,,,
6019,2012,410188,0.637883126736,,,,,,,,,,,,,,
6019,2016,498853,0.585122287273,,,,,,,,,,,,,,
6019,2020,573873,0.643227696419,,,,,,,,,,,,,,
6021,2012,12550,0.737768948078,,,,,,,,,,,,,,
6021,2016,13589,0.718301594257,,,,,,,,,,,,,,
6021,2020,15025,0.762395977974,,,,,,,,,,,,,,
6023,2012,80160,0.727382719517,,,,,,,,,,,,,,
6023,2016,93098,0.655040919781,,,,,,,,,,,,,,
6023,2020,102265,0.683655202389,,,,,,,,,,,,,,
6025,2012,61086,0.647202312946,,,,,,,,,,,,,,
6025,2016,100419,0.486909836531,,,,,,,,,,,,,,
6025,2020,108397,0.52922129631,,,,,,,,,,,,,,
6027,2012,9975,0.816641628742,,,,,,,,,,,,,,
6027,2016,11847,0.704144537449,,,,,,,,,,,,,,
6027,2020,12037,0.799534738064,,,,,,,,,,,,,,
6029,2012,332880,0.672909140587,,,,,,,,,,,,,,
6029,2016,410315,0.611861646175,,,,,,,,,,,,,,
6029,2020,477886,0.646896958351,,,,,,,,,,,,,,
6031,2012,48864,0.655717909336,,,,,,,,,,,,,,
6031,2016,59916,0.584468245506,,,,,,,,,,,,,,
6031,2020,69084,0.640872001648,,,,,,,,,,,,,,
6033,2012,34938,0.67951798439,,,,,,,,,,,,,,
6033,2016,42324,0.592689752579,,,,,,,,,,,,,,
6033,2020,46177,0.633757054806,,,,,,,,,,,,,,
6035,2012,14168,0.762704670429,,,,,,,,,,,,,,
6035,2016,16468,0.65624243021,,,,,,,,,,,,,,
6035,2020,15414,0.786427915096,,,,,,,,,,,,,,
6037,2012,4758437,0.659126520157,,,,,,,,,,,,,,
6037,2016,6754224,0.525820016861,,,,,,,,,,,,,,
6037,2020,7122542,0.59853053093,,,,,,,,,,,,,,
6039,2012,53779,0.749827980995,,,,,,,,,,,,,,
6039,2016,71035,0.622031390667,,,,,,,,,,,,,,
6039,2020,80595,0.674607634544,,,,,,,,,,,,,,
6041,2012,155418,0.877665400505,,,,,,,,,,,,,,
6041,2016,177808,0.804468870163,,,,,,,,,,,,,,
6041,2020,188059,0.840326726437,,,,,,,,,,,,,,
6043,2012,10793,0.842212557793,,,,,,,,,,,,,,
6043,2016,10976,0.839012384415,,,,,,,,,,,,,,
6043,2020,12946,0.80967092514,,,,,,,,,,,,,,
6045,2012,49865,0.751729667187,,,,,,,,,,,,,,
6045,2016,53996,0.717275381088,,,,,,,,,,,,,,
6045,2020,56493,0.783672332764,,,,,,,,,,,,,,
6047,2012,99290,0.630295097828,,,,,,,,,,,,,,
6047,2016,122421,0.593288719654,,,,,,,,,,,,,,
6047,2020,144364,0.656971275806,,,,,,,,,,,,,,
6049,2012,5359,0.761336088181,,,,,,,,,,,,,,
6049,2016,6072,0.639986813068,,,,,,,,,,,,,,
6049,2020,6751,0.652199685574,,,,,,,,,,,,,,
6051,2012,5983,0.872973442078,,,,,,,,,,,,,,
6051,2016,7057,0.777242481709,,,,,,,,,,,,,,
6051,2020,8788,0.768434226513,,,,,,,,,,,,,,
6053,2012,166290,0.745877683163,,,,,,,,,,,,,,
6053,2016,237162,0.578094303608,,,,,,,,,,,,,,
6053,2020,226045,0.734260857105,,,,,,,,,,,,,,
6055,2012,72592,0.794467687607,,,,,,,,,,,,,,
6055,2016,85342,0.715239882469,,,,,,,,,,,,,,
6055,2020,88300,0.829773485661,,,,,,,,,,,,,,
6057,2012,62921,0.829182624817,,,,,,,,,,,,,,
6057,2016,75443,0.752886295319,,,,,,,,,,,,,,
6057,2020,84137,0.772632718086,,,,,,,,,,,,,,
6059,2012,1683001,0.668820142746,,,,,,,,,,,,,,
6059,2016,1889960,0.655783712864,,,,,,,,,,,,,,
6059,2020,2061672,0.749798238277,,,,,,,,,,,,,,
6061,2012,208598,0.833958148956,,,,,,,,,,,,,,
6061,2016,249832,0.762712538242,,,,,,,,,,,,,,
6061,2020,290409,0.831978321075,,,,,,,,,,,,,,
6063,2012,13230,0.766893446445,,,,,,,,,,,,,,
6063,2016,15894,0.634390354156,,,,,,,,,,,,,,
6063,2020,13704,0.83347928524,,,,,,,,,,,,,,
6065,2012,943405,0.709798038006,,,,,,,,,,,,,,
6065,2016,1234106,0.623279511929,,,,,,,,,,,,,,
6065,2020,1463308,0.694929599762,,,,,,,,,,,,,,
6067,2012,701956,0.748065412045,,,,,,,,,,,,,,
6067,2016,927135,0,,,,,,,,,,,,,,
6067,2020,1049495,0.695161938667,,,,,,,,,,,,,,
6069,2012,26603,0.723564982414,,,,,,,,,,,,,,
6069,2016,32939,0.684416651726,,,,,,,,,,,,,,
6069,2020,38975,0.749377787113,,,,,,,,,,,,,,
6071,2012,1530306,0.385289609432,,,,,,,,,,,,,,
6071,2016,1079801,0.623143494129,,,,,,,,,,,,,,
6071,2020,1294038,0.657535552979,,,,,,,,,,,,,,
6073,2012,1563093,0.765100359917,,,,,,,,,,,,,,
6073,2016,2952721,0.456024467945,,,,,,,,,,,,,,
6073,2020,2437272,0.667858600616,,,,,,,,,,,,,,
6075,2012,502038,0.720999181271,,,,,,,,,,,,,,
6075,2016,707127,0.586214363575,,,,,,,,,,,,,,
6075,2020,616670,0.730150640011,,,,,,,,,,,,,,
6077,2012,293004,0.703553557396,,,,,,,,,,,,,,
6077,2016,402931,0.571978807449,,,,,,,,,,,,,,
6077,2020,416153,0.719233095646,,,,,,,,,,,,,,
6079,2012,159463,0.810739815235,,,,,,,,,,,,,,
6079,2016,190528,0.747627615929,,,,,,,,,,,,,,
6079,2020,204736,0.7937245965,,,,,,,,,,,,,,
6081,2012,362028,0.797153830528,,,,,,,,,,,,,,
6081,2016,532645,0.606976509094,,,,,,,,,,,,,,
6081,2020,554665,0.685464203358,,,,,,,,,,,,,,
6083,2012,204566,0.80561286211,,,,,,,,,,,,,,
6083,2016,259028,0.703645944595,,,,,,,,,,,,,,
6083,2020,268594,0.757570922375,,,,,,,,,,,,,,
6085,2012,818808,0.793498575687,,,,,,,,,,,,,,
6085,2016,875176,0.827943205833,,,,,,,,,,,,,,
6085,2020,1243464,0.694804191589,,,,,,,,,,,,,,
6087,2012,158641,0.764764487743,,,,,,,,,,,,,,
6087,2016,202335,0.653198897839,,,,,,,,,,,,,,
6087,2020,210731,0.696893215179,,,,,,,,,,,,,,
6089,2012,100247,0.774147868156,,,,,,,,,,,,,,
6089,2016,123774,0.665939509869,,,,,,,,,,,,,,
6089,2020,136598,0.753173530102,,,,,,,,,,,,,,
6091,2012,2326,0.783318996429,,,,,,,,,,,,,,
6091,2016,2260,0.844690263271,,,,,,,,,,,,,,
6091,2020,2472,0.794498383999,,,,,,,,,,,,,,
6093,2012,25874,0.779933512211,,,,,,,,,,,,,,
6093,2016,33102,0.639296710491,,,,,,,,,,,,,,
6093,2020,35949,0.661937773228,,,,,,,,,,,,,,
6095,2012,209484,0.734772086143,,,,,,,,,,,,,,
6095,2016,321294,0.531064987183,,,,,,,,,,,,,,
6095,2020,338764,0.616954565048,,,,,,,,,,,,,,
6097,2012,260762,0.838158905506,,,,,,,,,,,,,,
6097,2016,308171,0.770215213299,,,,,,,,,,,,,,
6097,2020,300586,0.905710816383,,,,,,,,,,,,,,
6099,2012,232887,0.688269436359,,,,,,,,,,,,,,
6099,2016,328957,0.538039922714,,,,,,,,,,,,,,
6099,2020,356744,0.608797907829,,,,,,,,,,,,,,
6101,2012,40140,0.779770791531,,,,,,,,,,,,,,
6101,2016,50336,0.683844566345,,,,,,,,,,,,,,
6101,2020,58285,0.742386519909,,,,,,,,,,,,,,
6103,2012,31171,0.748580396175,,,,,,,,,,,,,,
6103,2016,34424,0.712903797626,,,,,,,,,,,,,,
6103,2020,40241,0.722596347332,,,,,,,,,,,,,,
6105,2012,8053,0.741090297699,,,,,,,,,,,,,,
6105,2016,8273,0.715701699257,,,,,,,,,,,,,,
6105,2020,8948,0.713790774345,,,,,,,,,,,,,,
6107,2012,145348,0.704110145569,,,,,,,,,,,,,,
6107,2016,197360,0.588295519352,,,,,,,,,,,,,,
6107,2020,230719,0.644281566143,,,,,,,,,,,,,,
6109,2012,31780,0.791472613811,,,,,,,,,,,,,,
6109,2016,33984,0.776953876019,,,,,,,,,,,,,,
6109,2020,37998,0.808068871498,,,,,,,,,,,,,,
6111,2012,427890,0.806943356991,,,,,,,,,,,,,,
6111,2016,443214,0.814965248108,,,,,,,,,,,,,,
6111,2020,594523,0.723231911659,,,,,,,,,,,,,,
6113,2012,164266,0.458481967449,,,,,,,,,,,,,,
6113,2016,153536,0.551564455032,,,,,,,,,,,,,,
6113,2020,149469,0.651566565037,,,,,,,,,,,,,,
6115,2012,30152,0.655047774315,,,,,,,,,,,,,,
6115,2016,33694,0.699174940586,,,,,,,,,,,,,,
6115,2020,53193,0.567762672901,,,,,,,,,,,,,,
8001,2012,258372,0.688747227192,,,,,,,,,,,,,,
8001,2016,273117,0.738774955273,,,,,,,,,,,,,,
8001,2020,316308,0.759218871593,,,,,,,,,,,,,,
8003,2012,10056,0.679793179035,,,,,,,,,,,,,,
8003,2016,10039,0.716107189655,,,,,,,,,,,,,,
8003,2020,10936,0.728602766991,,,,,,,,,,,,,,
8005,2012,384819,0.748110175133,,,,,,,,,,,,,,
8005,2016,421178,0.746302068233,,,,,,,,,,,,,,
8005,2020,459641,0.77691501379,,,,,,,,,,,,,,
8007,2012,10187,0.66771376133,,,,,,,,,,,,,,
8007,2016,10600,0.713867902756,,,,,,,,,,,,,,
8007,2020,12024,0.774284780025,,,,,,,,,,,,,,
8009,2012,2963,0.721903502941,,,,,,,,,,,,,,
8009,2016,2825,0.786902666092,,,,,,,,,,,,,,
8009,2020,2965,0.759527802467,,,,,,,,,,,,,,
8011,2012,2823,0.707403481007,,,,,,,,,,,,,,
8011,2016,2938,0.689925134182,,,,,,,,,,,,,,
8011,2020,3339,0.690625965595,,,,,,,,,,,,,,
8013,2012,248955,0.724837839603,,,,,,,,,,,,,,
8013,2016,263523,0.735358953476,,,,,,,,,,,,,,
8013,2020,254616,0.830588042736,,,,,,,,,,,,,,
8014,2012,42775,0.771315038204,,,,,,,,,,,,,,
8014,2016,49422,0.789951860905,,,,,,,,,,,,,,
8014,2020,57100,0.830490350723,,,,,,,,,,,,,,
8015,2012,13641,0.775016486645,,,,,,,,,,,,,,
8015,2016,14714,0.794345498085,,,,,,,,,,,,,,
8015,2020,17052,0.818261802197,,,,,,,,,,,,,,
8017,2012,1469,0.756296813488,,,,,,,,,,,,,,
8017,2016,1417,0.79887086153,,,,,,,,,,,,,,
8017,2020,1428,0.807422995567,,,,,,,,,,,,,,
8019,2012,7983,0.724790155888,,,,,,,,,,,,,,
8019,2016,7987,0.760110199451,,,,,,,,,,,,,,
8019,2020,8594,0.77565741539,,,,,,,,,,,,,,
8021,2012,5572,0.751076817513,,,,,,,,,,,,,,
8021,2016,5763,0.729828238487,,,,,,,,,,,,,,
8021,2020,5570,0.792459607124,,,,,,,,,,,,,,
8023,2012,2727,0.69636964798,,,,,,,,,,,,,,
8023,2016,2923,0.679438948631,,,,,,,,,,,,,,
8023,2020,3026,0.708856582642,,,,,,,,,,,,,,
8025,2012,2216,0.689981937408,,,,,,,,,,,,,,
8025,2016,2096,0.756202280521,,,,,,,,,,,,,,
8025,2020,2361,0.75307071209,,,,,,,,,,,,,,
8027,2012,3550,0.771830976009,,,,,,,,,,,,,,
8027,2016,3866,0.820227622986,,,,,,,,,,,,,,
8027,2020,4469,0.831729710102,,,,,,,,,,,,,,
8029,2012,21007,0.766125559807,,,,,,,,,,,,,,
8029,2016,22194,0.781337320805,,,,,,,,,,,,,,
8029,2020,23861,0.82498639822,,,,,,,,,,,,,,
8031,2012,484512,0.633218586445,,,,,,,,,,,,,,
8031,2016,474975,0.726215064526,,,,,,,,,,,,,,
8031,2020,522663,0.770035386086,,,,,,,,,,,,,,
8033,2012,1667,0.752249538898,,,,,,,,,,,,,,
8033,2016,1703,0.757486760616,,,,,,,,,,,,,,
8033,2020,1915,0.765013039112,,,,,,,,,,,,,,
8035,2012,214183,0.78803640604,,,,,,,,,,,,,,
8035,2016,238123,0.814545452595,,,,,,,,,,,,,,
8035,2020,277366,0.850407063961,,,,,,,,,,,,,,
8037,2012,33506,0.682116627693,,,,,,,,,,,,,,
8037,2016,34928,0.746993839741,,,,,,,,,,,,,,
8037,2020,38014,0.78684169054,,,,,,,,,,,,,,
8039,2012,18838,0.758413851261,,,,,,,,,,,,,,
8039,2016,19833,0.825392007828,,,,,,,,,,,,,,
8039,2020,22676,0.850282251835,,,,,,,,,,,,,,
8041,2012,426428,0.686172127724,,,,,,,,,,,,,,
8041,2016,457329,0.722608864307,,,,,,,,,,,,,,
8041,2020,516745,0.750675857067,,,,,,,,,,,,,,
8043,2012,32366,0.637119174004,,,,,,,,,,,,,,
8043,2016,30590,0.741386055946,,,,,,,,,,,,,,
8043,2020,33168,0.781023859978,,,,,,,,,,,,,,
8045,2012,35395,0.695013403893,,,,,,,,,,,,,,
8045,2016,35017,0.783562242985,,,,,,,,,,,,,,
8045,2020,40723,0.773420453072,,,,,,,,,,,,,,
8047,2012,5083,0.664174675941,,,,,,,,,,,,,,
8047,2016,4981,0.739208996296,,,,,,,,,,,,,,
8047,2020,5656,0.755304098129,,,,,,,,,,,,,,
8049,2012,12114,0.682928860188,,,,,,,,,,,,,,
8049,2016,11730,0.760784327984,,,,,,,,,,,,,,
8049,2020,13198,0.764130949974,,,,,,,,,,,,,,
8051,2012,13468,0.650282144547,,,,,,,,,,,,,,
8051,2016,13263,0.737691342831,,,,,,,,,,,,,,
8051,2020,14479,0.793839335442,,,,,,,,,,,,,,
8053,2012,741,0.827260434628,,,,,,,,,,,,,,
8053,2016,744,0.822580635548,,,,,,,,,,,,,,
8053,2020,793,0.812105953693,,,,,,,,,,,,,,
8055,2012,5063,0.742050170898,,,,,,,,,,,,,,
8055,2016,5105,0.771008789539,,,,,,,,,,,,,,
8055,2020,5792,0.772790074348,,,,,,,,,,,,,,
8057,2012,1254,0.686602890491,,,,,,,,,,,,,,
8057,2016,1209,0.731182813644,,,,,,,,,,,,,,
8057,2020,1272,0.703616380692,,,,,,,,,,,,,,
8059,2012,414868,0.755972981453,,,,,,,,,,,,,,
8059,2016,429933,0.793737649918,,,,,,,,,,,,,,
8059,2020,459282,0.836645007133,,,,,,,,,,,,,,
8061,2012,1070,0.785046756268,,,,,,,,,,,,,,
8061,2016,1029,0.850340127945,,,,,,,,,,,,,,
8061,2020,1080,0.845370352268,,,,,,,,,,,,,,
8063,2012,5150,0.727184474468,,,,,,,,,,,,,,
8063,2016,4955,0.77013117075,,,,,,,,,,,,,,
8063,2020,5087,0.76744645834,,,,,,,,,,,,,,
8065,2012,4947,0.625631690025,,,,,,,,,,,,,,
8065,2016,5606,0.600249707699,,,,,,,,,,,,,,
8065,2020,5919,0.683392465115,,,,,,,,,,,,,,
8067,2012,41549,0.708320319653,,,,,,,,,,,,,,
8067,2016,44511,0.723686277866,,,,,,,,,,,,,,
8067,2020,48741,0.744999051094,,,,,,,,,,,,,,
8069,2012,241123,0.753772974014,,,,,,,,,,,,,,
8069,2016,255689,0.790992200375,,,,,,,,,,,,,,
8069,2020,280782,0.81455719471,,,,,,,,,,,,,,
8071,2012,10335,0.669569432735,,,,,,,,,,,,,,
8071,2016,10420,0.680518209934,,,,,,,,,,,,,,
8071,2020,11670,0.693487584591,,,,,,,,,,,,,,
8073,2012,3275,0.702900767326,,,,,,,,,,,,,,
8073,2016,3185,0.782731533051,,,,,,,,,,,,,,
8073,2020,3432,0.780303001404,,,,,,,,,,,,,,
8075,2012,12358,0.748988509178,,,,,,,,,,,,,,
8075,2016,13245,0.751981854439,,,,,,,,,,,,,,
8075,2020,13343,0.798321187496,,,,,,,,,,,,,,
8077,2012,107330,0.685167253017,,,,,,,,,,,,,,
8077,2016,116248,0.693594753742,,,,,,,,,,,,,,
8077,2020,119045,0.772094607353,,,,,,,,,,,,,,
8079,2012,836,0.806220114231,,,,,,,,,,,,,,
8079,2016,838,0.813842475414,,,,,,,,,,,,,,
8079,2020,937,0.827107787132,,,,,,,,,,,,,,
8081,2012,9509,0.656220436096,,,,,,,,,,,,,,
8081,2016,10040,0.662151396275,,,,,,,,,,,,,,
8081,2020,9723,0.730844378471,,,,,,,,,,,,,,
8083,2012,19418,0.642702639103,,,,,,,,,,,,,,
8083,2016,20042,0.669543981552,,,,,,,,,,,,,,
8083,2020,21282,0.738746345043,,,,,,,,,,,,,,
8085,2012,27447,0.742704093456,,,,,,,,,,,,,,
8085,2016,27529,0.795379400253,,,,,,,,,,,,,,
8085,2020,31197,0.811199784279,,,,,,,,,,,,,,
8087,2012,15426,0.70828473568,,,,,,,,,,,,,,
8087,2016,16066,0.765467464924,,,,,,,,,,,,,,
8087,2020,18306,0.760679543018,,,,,,,,,,,,,,
8089,2012,12464,0.665757358074,,,,,,,,,,,,,,
8089,2016,11975,0.736200392246,,,,,,,,,,,,,,
8089,2020,13074,0.7461373806,,,,,,,,,,,,,,
8091,2012,4401,0.737105190754,,,,,,,,,,,,,,
8091,2016,4459,0.772819042206,,,,,,,,,,,,,,
8091,2020,4908,0.836797058582,,,,,,,,,,,,,,
8093,2012,13064,0.731093108654,,,,,,,,,,,,,,
8093,2016,15339,0.947258651257,,,,,,,,,,,,,,
8093,2020,16225,0.770847439766,,,,,,,,,,,,,,
8095,2012,3151,0.723579823971,,,,,,,,,,,,,,
8095,2016,3268,0.737760126591,,,,,,,,,,,,,,
8095,2020,3397,0.739476025105,,,,,,,,,,,,,,
8097,2012,14922,0.678796410561,,,,,,,,,,,,,,
8097,2016,15281,0.71932464838,,,,,,,,,,,,,,
8097,2020,15207,0.8152166605,,,,,,,,,,,,,,
8099,2012,7353,0.671154618263,,,,,,,,,,,,,,
8099,2016,7246,0.710322916508,,,,,,,,,,,,,,
8099,2020,7708,0.729501843452,,,,,,,,,,,,,,
8101,2012,114935,0.675625324249,,,,,,,,,,,,,,
8101,2016,114846,0.710786640644,,,,,,,,,,,,,,
8101,2020,119536,0.749355852604,,,,,,,,,,,,,,
8103,2012,4743,0.715791702271,,,,,,,,,,,,,,
8103,2016,4650,0.754408597946,,,,,,,,,,,,,,
8103,2020,4762,0.782864332199,,,,,,,,,,,,,,
8105,2012,7953,0.70702880621,,,,,,,,,,,,,,
8105,2016,8099,0.711569309235,,,,,,,,,,,,,,
8105,2020,8572,0.747200191021,,,,,,,,,,,,,,
8107,2012,18945,0.708999752998,,,,,,,,,,,,,,
8107,2016,19988,0.72793674469,,,,,,,,,,,,,,
8107,2020,21491,0.804057538509,,,,,,,,,,,,,,
8109,2012,4312,0.691094636917,,,,,,,,,,,,,,
8109,2016,4476,0.671581745148,,,,,,,,,,,,,,
8109,2020,4733,0.731037378311,,,,,,,,,,,,,,
8111,2012,660,0.787878811359,,,,,,,,,,,,,,
8111,2016,734,0.712534070015,,,,,,,,,,,,,,
8111,2020,772,0.75129532814,,,,,,,,,,,,,,
8113,2012,6634,0.646819412708,,,,,,,,,,,,,,
8113,2016,6329,0.720176935196,,,,,,,,,,,,,,
8113,2020,6664,0.79126650095,,,,,,,,,,,,,,
8115,2012,1683,0.811051666737,,,,,,,,,,,,,,
8115,2016,1804,0.77937912941,,,,,,,,,,,,,,
8115,2020,1910,0.771727740765,,,,,,,,,,,,,,
8117,2012,25434,0.606786191463,,,,,,,,,,,,,,
8117,2016,26835,0.62888020277,,,,,,,,,,,,,,
8117,2020,25608,0.741291761398,,,,,,,,,,,,,,
8119,2012,19947,0.677695870399,,,,,,,,,,,,,,
8119,2016,19613,0.761484742165,,,,,,,,,,,,,,
8119,2020,22031,0.782806038857,,,,,,,,,,,,,,
8121,2012,3311,0.792509794235,,,,,,,,,,,,,,
8121,2016,3360,0.832440495491,,,,,,,,,,,,,,
8121,2020,3682,0.824823439121,,,,,,,,,,,,,,
8123,2012,162409,0.720920622349,,,,,,,,,,,,,,
8123,2016,182318,0.764093518257,,,,,,,,,,,,,,
8123,2020,217500,0.779944837093,,,,,,,,,,,,,,
8125,2012,6396,0.725609779358,,,,,,,,,,,,,,
8125,2016,6215,0.795655667782,,,,,,,,,,,,,,
8125,2020,6172,0.816429018974,,,,,,,,,,,,,,
9001,2012,554125,0.717890381813,,,,,,,,,,,,,,
9001,2016,591640,0.724667012691,,,,,,,,,,,,,,
9001,2020, , ,,,,,,,,,,,,,,
9003,2012,545171,0.716103732586,,,,,,,,,,,,,,
9003,2016,521324,0.796539187431,,,,,,,,,,,,,,
9003,2020,626841,0.724805831909,,,,,,,,,,,,,,
9005,2012,126373,0.735687196255,,,,,,,,,,,,,,
9005,2016,128986,0.768083333969,,,,,,,,,,,,,,
9005,2020, , ,,,,,,,,,,,,,,
9007,2012,113461,0.748688995838,,,,,,,,,,,,,,
9007,2016,144630,0.629039645195,,,,,,,,,,,,,,
9007,2020, , ,,,,,,,,,,,,,,
9009,2012,528049,0.683213114738,,,,,,,,,,,,,,
9009,2016,587777,0.654545843601,,,,,,,,,,,,,,
9009,2020, , ,,,,,,,,,,,,,,
9011,2012,167253,0.692483842373,,,,,,,,,,,,,,
9011,2016,179208,0.704667210579,,,,,,,,,,,,,,
9011,2020,190822,0.742859840393,,,,,,,,,,,,,,
9013,2012,96672,0.74052464962,,,,,,,,,,,,,,
9013,2016,102073,0.769145607948,,,,,,,,,,,,,,
9013,2020, , ,,,,,,,,,,,,,,
9015,2012,71174,0.651136636734,,,,,,,,,,,,,,
9015,2016,76046,0.688925147057,,,,,,,,,,,,,,
9015,2020, , ,,,,,,,,,,,,,,
10001,2012,109394,0.633471667767,,,,,,,,,,,,,,
10001,2016,116201,0.646956562996,,,,,,,,,,,,,,
10001,2020,131358,0.690311968327,,,,,,,,,,,,,,
10003,2012,388862,0.654908418655,,,,,,,,,,,,,,
10003,2016,403967,0.65840280056,,,,,,,,,,,,,,
10003,2020,425693,0.687166571617,,,,,,,,,,,,,,
10005,2012,134549,0.69613301754,,,,,,,,,,,,,,
10005,2016,155495,0.688555896282,,,,,,,,,,,,,,
10005,2020,182621,0.719829618931,,,,,,,,,,,,,,
11001,2012,557774,0.527550578117,,,,,,,,,,,,,,
11001,2016,493287,0.632169485092,,,,,,,,,,,,,,
11001,2020,625683,0.553780436516,,,,,,,,,,,,,,
12001,2012,164912,0.740085601807,,,,,,,,,,,,,,
12001,2016,193244,0.681113004684,,,,,,,,,,,,,,
12001,2020,204375,0.703080117702,,,,,,,,,,,,,,
12003,2012,14006,0.684135377407,,,,,,,,,,,,,,
12003,2016,15565,0.820301949978,,,,,,,,,,,,,,
12003,2020,17704,0.798350632191,,,,,,,,,,,,,,
12005,2012,112915,0.720621705055,,,,,,,,,,,,,,
12005,2016,126381,0.702605605125,,,,,,,,,,,,,,
12005,2020,135549,0.689816951752,,,,,,,,,,,,,,
12007,2012,15491,0.756761968136,,,,,,,,,,,,,,
12007,2016,16250,0.752676904202,,,,,,,,,,,,,,
12007,2020,18166,0.754101097584,,,,,,,,,,,,,,
12009,2012,380469,0.757499277592,,,,,,,,,,,,,,
12009,2016,420370,0.763917505741,,,,,,,,,,,,,,
12009,2020,484251,0.750183284283,,,,,,,,,,,,,,
12011,2012,1140454,0.668457448483,,,,,,,,,,,,,,
12011,2016,1201090,0.702501058578,,,,,,,,,,,,,,
12011,2020,1343262,0.717986524105,,,,,,,,,,,,,,
12013,2012,8278,0.756221294403,,,,,,,,,,,,,,
12013,2016,8751,0.709290385246,,,,,,,,,,,,,,
12013,2020,9100,0.721318662167,,,,,,,,,,,,,,
12015,2012,115050,0.741894841194,,,,,,,,,,,,,,
12015,2016,132609,0.740319311619,,,,,,,,,,,,,,
12015,2020,152972,0.764780461788,,,,,,,,,,,,,,
12017,2012,98639,0.756485760212,,,,,,,,,,,,,,
12017,2016,107802,0.751127064228,,,,,,,,,,,,,,
12017,2020,124464,0.752659380436,,,,,,,,,,,,,,
12019,2012,132585,0.732571542263,,,,,,,,,,,,,,
12019,2016,149393,0.722008407116,,,,,,,,,,,,,,
12019,2020,170467,0.737773299217,,,,,,,,,,,,,,
12021,2012,180560,0.832665026188,,,,,,,,,,,,,,
12021,2016,218415,0.803333103657,,,,,,,,,,,,,,
12021,2020,259453,0.806897580624,,,,,,,,,,,,,,
12023,2012,35539,0.768789231777,,,,,,,,,,,,,,
12023,2016,39303,0.739663660526,,,,,,,,,,,,,,
12023,2020,45673,0.72826397419,,,,,,,,,,,,,,
12027,2012,16376,0.608451366425,,,,,,,,,,,,,,
12027,2016,16805,0.654150545597,,,,,,,,,,,,,,
12027,2020,19284,0.660184621811,,,,,,,,,,,,,,
12029,2012,10229,0.685306489468,,,,,,,,,,,,,,
12029,2016,10266,0.70933175087,,,,,,,,,,,,,,
12029,2020,10764,0.762355983257,,,,,,,,,,,,,,
12031,2012,557282,0.744143903255,,,,,,,,,,,,,,
12031,2016,614642,0.717365562916,,,,,,,,,,,,,,
